,str,dex,con,int,wis,cha,ac,hp,perception,fortitude,reflex,will,focus,num_immunities,land_speed,fly,climb,swim,spells_nr_lvl_1,spells_nr_lvl_2,spells_nr_lvl_3,spells_nr_lvl_4,spells_nr_lvl_5,spells_nr_lvl_6,spells_nr_lvl_7,spells_nr_lvl_8,spells_nr_lvl_9,melee_max_bonus,avg_melee_dmg,ranged_max_bonus,avg_ranged_dmg,acid_resistance,all_damage_resistance,bludgeoning_resistance,cold_resistance,electricity_resistance,fire_resistance,mental_resistance,physical_resistance,piercing_resistance,poison_resistance,slashing_resistance,area_damage_weakness,cold_weakness,cold_iron_weakness,evil_weakness,fire_weakness,good_weakness,slashing_weakness,splash_damage_weakness
747,3,-2,2,-5,0,-2,12,20,0,6,0,2,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
748,3,2,2,-4,1,-1,17,17,6,8,8,5,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,2,3,1,-1,3,1,17,17,8,6,8,6,0,0,25.0,0,0,20,0,0,0,0,0,0,0,0,0,8,4.5,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,-1,3,0,0,1,-2,17,17,3,2,7,3,0,13,15.0,40,0,0,0,0,0,0,0,0,0,0,0,7,2.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,-5,3,0,0,2,2,20,30,10,8,11,8,0,6,0.0,25,0,0,0,0,0,0,0,0,0,0,0,13,9.0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,8,2,5,-4,1,0,27,180,18,20,17,16,0,0,20.0,60,0,0,0,0,0,0,0,0,0,0,0,21,17.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,3,3,4,-4,1,2,19,30,7,10,9,5,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,10,6,8,-1,7,8,46,400,35,36,32,31,1,4,35.0,100,0,80,0,0,0,1,0,1,0,0,0,38,32.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
755,9,5,8,5,6,7,45,425,35,35,32,35,1,3,60.0,180,0,0,5,5,2,4,2,2,3,3,1,37,35.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
756,9,5,6,0,5,-1,39,291,30,34,30,25,1,3,35.0,0,0,0,0,0,0,2,0,2,0,0,0,33,39.0,29,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,6,2,4,-1,1,0,23,115,13,16,14,11,0,3,30.0,80,30,0,0,0,0,0,0,0,0,0,0,17,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
758,6,2,3,-4,2,-1,21,65,11,14,13,9,0,0,10.0,0,0,40,0,0,0,0,0,0,0,0,0,15,15.0,0,0.0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
759,5,3,2,2,2,3,27,150,16,16,17,16,1,3,30.0,120,30,0,1,0,0,0,0,0,0,0,0,20,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,3,4,1,1,2,5,19,80,10,9,11,12,1,0,35.0,0,0,0,3,0,0,1,0,0,0,0,0,14,8.5,14,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
761,5,3,3,2,2,4,21,70,10,11,11,12,1,0,25.0,0,0,25,3,5,3,3,3,1,0,0,0,14,10.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
762,9,4,9,5,6,5,42,360,34,35,28,32,1,2,10.0,0,0,40,0,1,0,0,0,1,0,1,0,37,33.5,0,0.0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
763,8,4,5,4,4,6,36,285,26,27,26,22,1,0,40.0,75,0,0,2,2,1,3,1,1,1,0,0,30,34.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
764,5,2,4,1,2,5,27,100,15,17,11,15,1,0,30.0,60,0,0,1,0,0,1,1,0,0,0,0,18,19.5,15,19.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0
765,2,3,2,1,0,4,17,16,5,7,8,5,1,0,25.0,0,0,0,2,0,0,0,0,0,0,0,0,8,5.5,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,7,4,6,7,5,7,42,370,31,32,30,33,1,3,50.0,200,0,0,6,4,3,4,3,3,3,3,0,35,31.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,4,1,4,-4,2,-3,18,30,8,10,5,8,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,6,3,5,2,3,3,28,185,18,20,18,15,1,0,25.0,35,0,0,0,1,0,2,0,0,0,0,0,21,23.0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0
769,9,-1,7,-5,-1,-1,32,270,20,28,21,21,0,0,40.0,0,0,20,0,0,0,0,0,0,0,0,0,28,28.0,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,4,2,3,-1,1,0,17,34,7,9,8,5,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.5,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,6,0,5,0,2,0,25,115,15,18,11,13,0,4,20.0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.0,0,0.0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
772,7,4,4,2,3,5,31,175,19,21,19,18,0,6,25.0,0,0,0,0,0,0,0,0,0,0,0,0,24,26.5,21,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,3,4,2,-1,1,0,19,28,7,8,10,5,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.5,10,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,2,2,2,-4,2,-1,16,20,7,7,5,5,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,2,4,0,-5,0,0,16,4,2,2,8,2,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5,6,3.5,0,0,0,5,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0
776,5,1,3,-5,0,2,17,50,7,10,8,7,0,5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,5,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0
777,5,2,4,1,3,-1,23,75,11,12,10,10,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,13,13.5,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,5,1,3,2,2,4,28,135,16,16,16,17,1,3,30.0,120,0,30,4,5,2,0,0,0,0,0,0,20,17.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,4,3,2,0,1,2,25,90,13,12,15,13,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,17,14.5,15,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,7,5,5,-5,3,-2,29,185,17,21,17,15,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,23,23.0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
781,7,0,4,-4,2,-1,26,90,12,16,10,16,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,17,14.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,5,5,5,-1,3,0,28,155,18,18,21,15,0,4,30.0,0,0,80,0,0,0,0,0,0,0,0,0,21,24.0,0,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
783,6,1,5,-2,2,-1,22,120,12,17,11,14,0,1,20.0,0,0,20,0,0,0,0,0,0,0,0,0,17,17.0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
784,9,5,7,-3,6,7,41,330,29,32,28,27,1,4,35.0,100,0,40,0,0,0,1,0,1,0,0,0,34,27.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0
785,2,4,1,1,0,1,19,27,6,7,10,4,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.5,10,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,-2,4,3,0,2,0,20,23,8,7,10,6,1,14,20.0,0,0,0,0,0,2,0,0,0,0,0,0,10,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,4,3,2,-1,1,0,20,44,8,9,10,6,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,11,8.5,10,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,5,2,4,-1,4,-1,21,115,15,15,11,13,0,1,35.0,0,20,0,0,0,0,0,0,0,0,0,0,15,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
789,-2,4,3,0,2,0,20,23,8,7,10,6,1,14,20.0,0,0,0,1,0,1,0,0,0,0,0,0,10,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,7,0,5,2,2,0,31,175,18,23,16,18,0,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,24,26.0,23,25.5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
791,12,9,11,7,8,8,54,550,46,42,40,43,1,4,60.0,60,0,40,0,2,2,1,2,2,0,1,0,47,51.5,0,0.0,20,0,0,15,0,15,0,20,0,0,0,0,0,0,0,0,20,0,0
792,6,4,3,-4,2,-1,25,110,15,16,17,12,0,0,15.0,50,0,0,0,0,0,0,0,0,0,0,0,17,19.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,10,-1,9,-3,-1,-1,40,410,25,36,25,27,0,1,40.0,0,0,20,0,0,0,0,0,0,0,0,0,36,38.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
794,-1,4,0,-1,-1,1,17,16,4,5,9,6,1,0,20.0,40,0,0,1,2,0,2,0,0,0,0,0,9,4.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,3,1,-4,1,1,16,6,6,4,6,2,0,0,10.0,60,0,0,0,0,0,0,0,0,0,0,0,6,2.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,4,4,2,-3,2,-2,24,95,14,12,16,12,0,1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,16,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
797,-1,3,0,2,1,4,17,25,5,4,7,7,1,0,25.0,0,0,0,3,0,0,0,0,0,0,0,0,7,2.5,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,6,6,8,7,5,6,34,270,25,26,22,24,1,3,10.0,0,0,80,1,0,4,4,2,1,1,0,0,30,28.5,0,0.0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2,4,2,0,2,-1,17,18,7,7,9,5,1,0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,7,4.5,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,9,5,8,5,6,7,45,425,35,35,32,35,1,3,60.0,180,0,0,0,0,0,2,0,0,0,0,0,37,35.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
801,6,1,5,-5,2,-4,21,135,14,15,13,10,0,0,30.0,0,30,0,0,0,0,0,0,0,0,0,0,17,14.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,2,3,1,-4,2,-2,16,20,7,6,10,5,0,0,30.0,0,30,0,0,0,0,0,0,0,0,0,0,8,6.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,-1,4,0,1,2,2,17,25,7,4,10,7,1,0,15.0,35,0,0,2,1,0,1,0,0,0,0,0,9,5.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
804,9,0,7,-3,3,0,37,300,24,32,23,26,0,0,60.0,0,60,0,0,0,0,0,0,0,0,0,0,32,33.5,0,0.0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
805,5,4,3,5,5,3,26,155,19,13,16,18,1,3,25.0,0,0,0,1,2,3,1,1,0,0,0,0,20,23.5,0,0.0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
806,3,2,2,-4,1,0,19,45,8,9,11,6,0,4,15.0,0,0,50,0,0,0,0,0,0,0,0,0,11,13.5,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
807,9,7,9,6,6,8,45,480,36,39,35,34,1,1,35.0,70,0,0,0,1,0,2,0,2,1,0,0,40,31.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0
808,6,2,4,3,4,4,32,230,21,22,20,22,1,3,40.0,140,0,40,6,5,2,1,0,0,0,0,0,24,23.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
809,7,3,5,2,3,3,31,215,22,23,18,21,1,3,50.0,120,0,50,3,4,3,3,2,0,0,0,0,25,24.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,8,3,6,3,6,5,41,350,32,30,29,32,1,4,40.0,90,0,0,3,0,1,0,2,0,0,0,0,34,28.0,34,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1,3,2,-4,1,-3,15,8,5,6,7,3,0,0,30.0,0,10,0,0,0,0,0,0,0,0,0,0,7,4.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,3,3,0,1,2,4,18,50,7,5,10,11,1,0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,10,12.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2,3,4,4,2,7,23,100,15,15,14,17,1,0,25.0,35,0,0,2,0,1,3,1,1,0,0,0,16,20.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
814,1,4,0,-1,1,4,22,68,12,9,15,12,0,0,20.0,60,0,0,0,0,0,0,0,0,0,0,0,15,11.0,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,8,1,6,3,5,2,34,235,24,28,21,23,1,1,35.0,0,0,30,0,0,1,1,1,1,0,0,0,28,32.5,37,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,6,5,5,-2,4,-2,28,150,19,21,19,16,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,21,25.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
817,4,3,3,2,3,4,24,95,13,13,13,15,1,1,30.0,0,20,0,2,5,3,2,0,0,0,0,0,16,13.5,16,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,3,4,4,7,5,5,30,150,21,18,18,23,1,1,25.0,0,0,0,0,1,4,3,4,1,1,0,0,23,25.0,0,0.0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0
819,8,5,5,6,5,6,41,345,30,30,32,32,1,3,50.0,200,50,0,1,1,0,1,1,0,0,0,0,33,32.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,4,4,2,1,1,2,21,60,12,11,15,10,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,15,15.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
821,-1,3,1,-5,1,-4,15,8,6,7,6,2,0,0,30.0,0,30,0,0,0,0,0,0,0,0,0,0,6,1.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,4,3,3,-2,1,0,20,90,10,14,12,10,0,4,20.0,0,0,60,0,0,0,0,0,0,0,0,0,15,16.0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
823,7,2,7,3,3,7,34,280,24,26,19,24,1,0,35.0,0,0,0,1,2,0,3,1,1,1,0,0,27,36.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0
824,-1,2,2,-2,2,1,18,15,4,6,6,4,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.5,6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
825,4,1,3,0,1,0,20,75,9,11,9,9,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,14,13.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,8,4,6,7,6,6,43,360,32,32,30,34,1,3,60.0,200,0,60,0,2,0,0,1,0,0,0,0,35,32.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,4,2,3,-4,3,-2,18,30,11,9,8,7,0,0,15.0,30,0,0,0,0,0,0,0,0,0,0,0,10,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,8,4,6,-4,2,0,35,210,22,25,21,21,0,0,20.0,0,0,60,0,0,0,0,0,0,0,0,0,27,25.0,25,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,4,3,4,2,2,1,26,125,15,15,16,13,0,5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,18,18.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
830,4,1,5,-4,1,-2,19,45,10,12,6,8,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,11,9.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,-1,3,0,2,1,4,17,25,5,4,7,7,1,0,25.0,0,0,0,3,0,0,0,0,0,0,0,0,7,2.5,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
832,3,4,1,-4,2,-1,18,35,8,7,10,6,0,0,10.0,40,0,0,0,0,0,0,0,0,0,0,0,10,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,5,3,2,2,4,4,24,65,17,11,14,17,0,5,25.0,0,25,0,0,0,0,0,0,1,0,0,0,17,12.5,0,0.0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
834,7,2,6,-4,2,-2,30,120,16,20,16,14,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,21,19.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,8,4,4,3,6,4,38,240,28,25,27,29,1,2,30.0,0,30,0,4,6,3,4,3,2,0,0,0,31,23.0,0,0.0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
836,3,4,2,-1,2,-1,19,45,9,11,9,7,0,2,20.0,50,0,30,0,0,0,0,0,0,0,0,0,12,10.0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,6,2,4,3,3,5,25,105,16,17,15,12,1,0,35.0,0,0,0,1,2,1,3,0,0,0,0,0,17,15.0,0,0.0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,5,0,0
838,6,2,4,3,4,4,32,230,21,22,20,22,1,3,40.0,140,0,40,1,0,1,0,0,0,0,0,0,24,23.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
839,6,3,4,4,3,5,34,260,24,24,23,23,1,3,40.0,150,0,0,6,4,3,3,3,2,0,0,0,27,25.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,5,-1,2,0,3,-1,21,80,12,13,8,12,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,14,15.5,8,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,-1,3,0,-1,1,-1,15,10,4,2,7,4,1,0,20.0,0,20,0,1,1,0,0,0,0,0,0,0,8,2.5,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
842,0,3,2,-1,1,2,16,22,6,7,8,6,1,1,5.0,40,0,0,2,1,0,1,0,0,0,0,0,8,7.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
843,2,4,1,-5,2,-4,17,16,7,6,9,5,0,0,25.0,0,25,0,0,0,0,0,0,0,0,0,0,9,5.5,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,4,0,2,-2,4,2,23,110,16,14,10,16,0,5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,16,14.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
845,6,0,3,-2,2,-1,20,70,12,13,8,10,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,14,12.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,5,5,5,2,4,5,27,120,18,17,19,16,1,1,25.0,40,0,0,3,0,0,3,0,1,0,0,0,19,19.5,20,20.0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,5,0,0
847,0,1,0,-5,0,-5,16,6,3,3,6,3,0,13,15.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,3,2,3,-1,2,0,16,21,7,8,7,5,0,0,25.0,0,0,15,0,0,0,0,0,0,0,0,0,8,5.5,7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0,4,0,6,4,3,31,190,20,17,21,23,1,5,25.0,0,0,0,4,5,3,3,3,3,0,0,0,24,18.0,0,0.0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
850,2,3,5,-5,2,-2,18,50,7,12,8,7,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
851,6,3,5,2,4,3,31,215,21,22,20,21,1,3,50.0,120,0,0,3,4,3,3,2,0,0,0,0,24,23.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,6,4,7,-3,2,0,33,215,22,25,20,18,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,26,25.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,4,2,4,-2,2,1,22,60,13,15,11,11,1,1,35.0,0,0,0,0,0,0,2,0,0,0,0,0,15,10.5,0,0.0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,5,0,0
854,7,-1,4,-5,0,-2,21,160,8,16,9,12,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,17,20.0,17,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
855,6,7,4,0,3,0,32,140,20,19,24,18,0,4,0.0,100,0,0,0,0,0,0,0,0,0,0,0,24,23.0,24,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,6,3,5,4,4,3,26,140,18,15,13,18,1,1,25.0,30,0,0,4,5,2,2,0,0,0,0,0,20,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,1,2,1,0,4,1,20,39,9,8,7,11,1,1,30.0,0,0,0,5,6,1,0,0,0,0,0,0,9,5.5,9,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,7,3,7,-1,1,4,28,220,19,23,17,15,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,23,22.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
859,6,3,4,4,3,5,33,235,23,23,22,22,1,3,40.0,140,40,0,1,1,0,1,0,0,0,0,0,26,25.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,7,2,5,-4,1,2,26,150,15,19,16,13,0,0,30.0,0,30,0,0,0,0,0,0,0,0,0,0,21,21.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,4,5,2,2,2,4,22,71,13,9,14,11,1,1,25.0,40,0,0,1,3,0,2,0,0,1,0,0,16,12.5,15,10.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
862,3,5,1,-1,3,2,22,40,12,9,13,11,0,5,25.0,0,25,0,0,0,0,0,0,0,0,0,0,14,10.5,0,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
863,5,2,4,0,3,2,24,95,13,16,14,13,0,0,25.0,0,0,35,0,0,0,0,0,0,0,0,0,17,11.5,17,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,-5,4,0,2,2,5,24,80,14,8,14,14,0,6,0.0,40,0,0,0,0,0,0,0,0,0,0,0,17,14.0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,8,3,5,-5,3,-2,31,220,20,24,20,18,0,0,50.0,0,50,0,0,0,0,0,0,0,0,0,0,25,27.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,2,-5,4,-5,0,-5,8,40,3,9,1,3,0,5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,-4,3,0,-5,1,-2,16,6,6,5,8,4,0,0,10.0,30,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,7,0,4,-4,2,-2,23,130,13,18,11,13,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,4,7,4,5,3,4,34,235,21,22,25,19,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,26,27.5,28,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
870,-1,4,0,1,2,2,17,15,7,5,9,7,1,1,20.0,30,0,0,2,1,0,1,0,0,0,0,0,9,4.0,0,0.0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0
871,4,1,2,-1,2,1,20,44,9,9,6,9,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,11,8.5,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
